Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume_adi,volume_obv,volume_vpt,volume_nvi,volatility_atr,volatility_bbhi,volatility_bbli,volatility_kch,volatility_kcl,volatility_kcp,volatility_kchi,volatility_kcli,trend_adx,trend_adx_pos,trend_adx_neg,trend_ichimoku_b,trend_visual_ichimoku_b,trend_psar_up_indicator,trend_psar_down_indicator,others_dr,others_cr
2017-08-15,4326.990234375,4455.97021484375,3906.179931640625,4181.93017578125,3258050048,0,0,34593147344.44961,41220512040,44435056.65759556,1881.4514468425969,265.5662341027613,0.0,0.0,3918.6673583984375,3382.119311523437,1.4906602846028898,1.0,0.0,41.75422639768249,43.72437004058831,7.024519706536708,3149.5001220703125,2421.469970703125,0.0,0.0,-3.3108764571511906,627.3213103063418
2017-08-16,4200.33984375,4381.22998046875,3994.419921875,4376.6298828125,2272039936,0,0,36811147291.81799,43492551976,-2089788.2032558024,1969.0468944220968,277.6906165518602,0.0,0.0,4046.5610270182287,3460.1889567057283,1.562900029700195,1.0,0.0,43.93725008999677,38.98647993654071,6.26335602659362,3149.5001220703125,2421.469970703125,0.0,0.0,4.655737873358379,661.1834840112806
2017-08-17,4384.43994140625,4484.7001953125,4243.7099609375,4331.68994140625,2553359872,0,0,36122133103.790276,40939192104,79561912.88105625,1969.0468944220968,274.0205783341742,0.0,0.0,4152.400724283854,3561.188614908853,1.3032570109430455,1.0,0.0,46.09194850378446,39.25412006155619,5.838857974334273,3163.8651123046875,2421.469970703125,0.0,0.0,-1.0268161258673913,653.3675292500135
2017-08-18,4324.33984375,4370.1298828125,4015.39990234375,4160.6201171875,2941710080,0,0,35588991756.89322,37997482024,-142394176.017189,1969.0468944220968,282.09151854763184,0.0,0.0,4250.489379882812,3616.135278320311,0.8583295000789758,0.0,0.0,46.43929785236919,35.44593397897348,11.516368287882283,3163.8651123046875,2421.469970703125,0.0,0.0,-3.9492629096904763,623.6150648436911
2017-08-19,4137.75,4243.259765625,3970.550048828125,4193.7001953125,2975820032,0,0,37483219509.41387,40973302056,-92515844.148419,1969.0468944220968,281.15333837255616,0.0,0.0,4340.071679687499,3686.1936523437485,0.7761486420187502,0.0,0.0,46.466849194404496,32.81060659184121,11.882875952889588,3163.8651123046875,2421.469970703125,0.0,1.0,0.7950756664456327,629.3683521429982
2017-08-20,4189.31005859375,4196.2900390625,4069.8798828125,4087.659912109375,2109769984,0,0,35966942536.38683,38863532072,-29686807.905331388,1919.258335249904,265.6790201603006,0.0,0.0,4412.635693359374,3760.2716308593735,0.5018490442213792,0.0,0.0,46.492432583437285,31.636460651479258,11.457640579052294,3163.8651123046875,2421.469970703125,0.0,0.0,-2.5285613721660716,610.9258257299061
2017-08-21,4090.47998046875,4109.14013671875,3988.60009765625,4001.739990234375,2800890112,0,0,33776694257.275738,36062641960,-112219696.16440436,1919.258335249904,251.16512205052055,0.0,0.0,4440.497045898437,3825.544946289061,0.2865183224144366,0.0,0.0,45.945937003875564,30.51507173422161,13.441631340461749,3163.8651123046875,2421.469970703125,0.0,0.0,-2.101934204958411,595.9826326270062
2017-08-22,3998.35009765625,4128.759765625,3674.580078125,4100.52001953125,3764239872,0,0,37072832269.386856,39826881832,34044645.01072122,1919.258335249904,271.4665785954685,0.0,0.0,4467.477351888019,3828.9333089192687,0.42532181390230644,0.0,0.0,43.60880767912677,26.677978515103344,20.44538311493948,3163.8651123046875,2421.469970703125,0.0,0.0,2.4684269727151875,613.1624556561844
2017-08-23,4089.010009765625,4255.77978515625,4078.409912109375,4151.52001953125,2369819904,0,0,36656645017.603386,42196701736,122392021.53364334,1943.129008879473,262.05690804060913,0.0,0.0,4461.697314453124,3857.797314453123,0.48637639522789633,0.0,0.0,41.89968975829902,28.93496994770305,19.41845631315655,3163.8651123046875,2420.14501953125,0.0,0.0,1.243744689870585,622.0323758285589
2017-08-24,4137.60009765625,4376.39013671875,4130.259765625,4334.68017578125,2037750016,0,0,38003749070.733765,44234451752,119377631.34259161,2028.8575640125052,260.4642543459232,0.0,0.0,4459.443701171874,3873.5116210937476,0.7870682803815962,0.0,0.0,40.71821230689992,30.336098144508583,18.062655560250164,3163.8651123046875,2420.14501953125,0.0,0.0,4.411881802046103,653.8875908226202
2017-08-25,4332.81982421875,4455.7001953125,4307.35009765625,4371.60009765625,1727970048,0,0,37772536724.117355,45962421800,104620821.37765254,2046.138022944021,249.2528386769559,0.0,0.0,4438.985351562498,3933.3413085937477,0.8667338123660785,0.0,0.0,39.875299338349926,31.338696390672194,17.279548960688622,3163.8651123046875,2420.14501953125,1.0,0.0,0.8517334700095969,660.3087037599055
2017-08-26,4372.06005859375,4379.27978515625,4269.52001953125,4352.39990234375,1511609984,0,0,38543767954.63229,44450811816,8078664.050451384,2037.1513249846353,235.3035313717603,0.0,0.0,4419.577652994791,3969.34366861979,0.8507936917638624,0.0,0.0,38.87247909318779,30.29226432511487,17.853431090765902,3163.8651123046875,2420.14501953125,0.0,0.0,-0.43920292075192435,656.9694057262609
2017-08-27,4345.10009765625,4416.58984375,4317.2900390625,4382.8798828125,1537459968,0,0,39037364530.808846,45988271784,4127840.741346852,2037.1513249846353,221.70315870333425,0.0,0.0,4407.297265624999,3985.4013671874986,0.9421246262337944,0.0,0.0,38.0724538044438,30.52166783600059,17.29091118054339,3163.8651123046875,2420.14501953125,0.0,0.0,0.7003028479147133,662.270484032405
2017-08-28,4384.4501953125,4403.93017578125,4224.64013671875,4382.66015625,1959330048,0,0,40531805524.10127,44028941736,10668649.006706145,2037.1513249846353,217.4618467392508,0.0,0.0,4405.25595703125,4018.4480468749985,0.9415839226966117,0.0,0.0,36.7632313710564,28.759718986999488,19.275886250271274,3163.8651123046875,2420.14501953125,0.0,0.0,-0.00501329190794042,662.2322691879123
2017-08-29,4389.2099609375,4625.68017578125,4352.1298828125,4579.02001953125,2486080000,0,0,42169771782.44827,46515021736,111287623.5538179,2037.1513249846353,223.0706913622007,0.0,0.0,4443.650683593749,4056.6746582031237,1.3498132366232642,1.0,0.0,36.33853527630078,33.29109118561917,17.60591378250911,3234.3551025390625,2382.1900634765625,0.0,0.0,4.48038077972408,696.3831772734621
2017-08-30,4570.35986328125,4626.52001953125,4471.41015625,4565.2998046875,1937849984,0,0,42577924172.16539,44577171752,105579429.46353467,2031.0473652446033,216.27460855410564,0.0,0.0,4490.167325846354,4097.451359049478,1.1913150602303022,1.0,0.0,35.9469541552801,31.645583319568026,16.721303467248795,3234.7750244140625,2382.1900634765625,0.0,0.0,-0.2996321218345477,693.9969574614644
2017-08-31,4555.58984375,4736.0498046875,4549.39990234375,4703.39013671875,1944930048,0,0,43842213418.40231,46522101800,53023458.19344147,2031.0473652446033,213.31213793307006,1.0,0.0,4559.756966145834,4153.819026692708,1.3538303681750388,1.0,0.0,35.94494078366764,33.29837848634823,15.699091447932068,3289.5399169921875,2566.52001953125,0.0,0.0,3.0247812397657503,718.0136284750695
2017-09-01,4701.759765625,4892.009765625,4678.52978515625,4892.009765625,2599079936,0,0,46441293354.40231,49121181736,163060546.6255356,2031.0473652446033,213.32892218663807,1.0,0.0,4620.976643880209,4263.178645833333,1.7575031811924284,1.0,0.0,36.405089845291386,36.08242516927581,14.599755315426599,3367.5198974609375,2568.1600341796875,0.0,0.0,4.0102909480912885,750.8183549719582
2017-09-02,4901.419921875,4975.0400390625,4469.240234375,4578.77001953125,2722139904,0,0,44898099729.49226,46399041832,-70070377.19677563,2031.0473652446033,242.57601043672426,0.0,0.0,4705.064322916667,4281.580338541667,0.7017731294565749,0.0,0.0,35.537634112804604,30.6127181701366,18.65904000833566,3409.0350341796875,2620.35498046875,0.0,0.0,-6.403089141293461,696.3396972726172
2017-09-03,4585.27001953125,4714.080078125,4417.58984375,4582.9599609375,1933190016,0,0,45121418241.77843,48332231848,-172532020.85736763,2032.9059363056945,247.96743283055184,0.0,0.0,4739.210302734376,4305.654345703125,0.6396074387564855,0.0,0.0,34.441667009250274,27.939112413700933,18.550879448255913,3409.0350341796875,2663.9400634765625,0.0,0.0,0.09150801172317369,697.0684118961537
2017-09-04,4591.6298828125,4591.6298828125,4108.39990234375,4236.31005859375,2987330048,0,0,43715570587.89371,45344901800,-224189238.6503724,2032.9059363056945,271.49368759437164,0.0,0.0,4766.087939453126,4265.556005859375,-0.05842973305547704,0.0,1.0,32.0348479529633,24.225501410674006,24.58976100682869,3409.0350341796875,2663.9400634765625,0.0,1.0,-7.563886774014906,636.7790597088899
2017-09-05,4228.2900390625,4427.83984375,3998.110107421875,4376.52978515625,2697969920,0,0,45769261171.479935,48042871720,-136656818.63476342,2100.19409760017,287.317292467747,0.0,0.0,4791.460937500001,4226.935009765625,0.264991859613954,0.0,0.0,30.244656863031935,21.489946937185096,24.711168491384218,3409.0350341796875,2663.9400634765625,0.0,0.0,3.309949569863302,661.1660750265672
2017-09-06,4376.58984375,4617.25,4376.58984375,4597.1201171875,2172100096,0,0,47577993096.60516,50214971816,198781855.16173655,2206.050229298621,282.6575847053473,0.0,0.0,4821.403645833334,4228.605647786458,0.6216526887999064,0.0,0.0,28.380613742929626,25.137580023554424,23.135199458406394,3453.8300170898438,2761.375,0.0,0.0,5.040302313934197,699.5311463190135
2017-09-07,4589.14013671875,4655.0400390625,4491.330078125,4599.8798828125,1844620032,0,0,48179566845.96821,52059591848,110587782.71598566,2207.374576158099,270.76282232856255,0.0,0.0,4844.346289062501,4254.664306640625,0.585426698563935,0.0,0.0,26.799299094039533,25.045918622766266,22.102797389492405,3569.905029296875,2896.4749755859375,0.0,0.0,0.06003248892021418,700.0111247658411
2017-09-08,4605.16015625,4661.0,4075.179931640625,4228.75,2700890112,0,0,46894728868.51732,49358701736,-216807238.6936845,2207.374576158099,302.26854693164375,0.0,0.0,4855.843261718751,4203.70732421875,0.038401005589804874,0.0,0.0,26.00080875631016,21.370808229699776,29.283181439678458,3617.635009765625,3025.7100830078125,0.0,0.0,-8.06825161237863,635.4642142927128
2017-09-09,4229.81005859375,4308.81982421875,4114.10986328125,4226.06005859375,1386230016,0,0,47102549000.666275,47972471720,-218796401.91509938,2205.9704476871534,291.5126883322294,0.0,0.0,4825.995263671875,4165.939306640625,0.09108432597674278,0.0,0.0,25.259353442704313,20.304379693238367,27.82191614779067,3622.4649658203125,3084.0799560546875,0.0,0.0,-0.06361079293526473,634.996379674246
2017-09-10,4229.33984375,4245.43994140625,3951.0400390625,4122.93994140625,1679090048,0,0,47384298022.10689,46293381672,-41853278.37651436,2205.9704476871534,291.8014097333815,0.0,0.0,4781.122932942709,4099.516975911458,0.03436437908613852,0.0,0.0,25.086303264855434,18.77854682020734,29.893645488930414,3712.9200439453125,3149.5001220703125,0.0,0.0,-2.4401006080782994,617.0617285444613
2017-09-11,4122.47021484375,4261.669921875,4099.39990234375,4161.27001953125,1557330048,0,0,47014521816.12537,47850711720,-26493326.892445296,2226.478876333448,278.84827071316835,0.0,0.0,4711.328287760417,4039.9643229166663,0.18068544480610552,0.0,0.0,24.84591745553123,18.403762466561087,28.61712285615587,3712.9200439453125,3149.5001220703125,0.0,0.0,0.9296783040678047,623.7280958615128
2017-09-12,4168.8798828125,4344.64990234375,4085.219970703125,4130.81005859375,1864530048,0,0,45805306197.15419,45986181672,830039.6150530949,2226.478876333448,276.90643680591404,0.0,0.0,4637.945621744792,4015.8556315104165,0.18478745661865378,0.0,0.0,24.208586817038306,19.333929245655668,26.6572350245594,3712.9200439453125,3163.8651123046875,0.0,0.0,-0.7319871287980284,618.4304993523115
2017-09-13,4131.97998046875,4131.97998046875,3789.919921875,3882.590087890625,2219409920,0,0,44788451679.78536,43766771752,-147012244.07187203,2226.478876333448,283.4217989846976,0.0,1.0,4578.831274414062,3947.6273193359366,-0.10303679329332115,0.0,1.0,24.54380312717002,17.62041273506481,31.945868621229927,3712.9200439453125,3163.8651123046875,0.0,0.0,-6.008990178251539,575.2600812086677
2017-09-14,3875.3701171875,3920.60009765625,3153.860107421875,3154.949951171875,2716310016,0,0,42079863586.55372,41050461736,-642430532.5287586,2226.478876333448,331.75361810966535,0.0,1.0,4516.951285807291,3829.0453287760406,-0.9799237391595118,0.0,1.0,26.194052631093825,14.515021725761972,40.935874473414046,3712.9200439453125,3163.8651123046875,0.0,0.0,-18.74110117851947,448.7089061711985
2017-09-15,3166.300048828125,3733.449951171875,2946.6201171875,3637.52001953125,4148069888,0,0,45216471926.93712,45198531624,125407798.90158331,2226.478876333448,377.2612396971363,0.0,0.0,4469.831640625,3710.5056640624985,-0.09611898813426266,0.0,1.0,28.04308215377006,12.148820310086949,38.556264998321495,3712.9200439453125,3163.8651123046875,0.0,0.0,15.295648927176453,532.637494091295
2017-09-16,3637.75,3808.840087890625,3487.7900390625,3625.0400390625,1818400000,0,0,44952816434.28719,43380131624,628235452.2468215,2218.8400419788522,371.64012061023516,0.0,0.0,4388.894303385417,3613.490348307291,0.014895062992096196,0.0,0.0,29.411241148122826,12.906403596809108,35.97899646980089,3752.1900634765625,3163.8651123046875,0.0,0.0,-0.3430903583139133,530.466975845989
2017-09-17,3606.280029296875,3664.81005859375,3445.639892578125,3582.8798828125,1239149952,0,0,45265528493.46332,42140981672,-20650390.54182204,2193.0343565641947,356.39312515077415,0.0,0.0,4292.676318359374,3506.1803222656235,0.09752059886867354,0.0,0.0,30.75320785037511,12.301858343642188,35.19454097436838,3809.945068359375,3163.8651123046875,0.0,0.0,-1.1630259471810844,523.1344813284924
2017-09-18,3591.090087890625,4079.22998046875,3591.090087890625,4065.199951171875,1943209984,0,0,47097035691.35621,44084191656,247179375.94767556,2193.0343565641947,370.38882240132176,0.0,0.0,4241.927970377603,3474.9680094401024,0.7695733438422225,0.0,0.0,30.229025543233288,19.600891704673778,31.586164632378456,3809.945068359375,3163.8651123046875,1.0,0.0,13.461798445242934,607.019589247744
2017-09-19,4073.7900390625,4094.070068359375,3868.8701171875,3924.969970703125,1563980032,0,0,46312265870.01562,42520211624,207641170.8217831,2117.385146517431,355.86993527837706,0.0,0.0,4219.6076497395825,3446.5496907552065,0.6188672846424801,0.0,0.0,29.685796825453703,18.98018240667014,30.079316947828545,3809.945068359375,3163.8651123046875,0.0,0.0,-3.4495223396902253,582.630790570657
2017-09-20,3916.360107421875,4031.389892578125,3857.72998046875,3905.949951171875,1213830016,0,0,45772521739.458534,41306381608,-59831941.80163779,2107.1245057628407,337.6489329614768,0.0,0.0,4190.055314127603,3441.1453531901025,0.6206414952739054,0.0,0.0,29.20985353836381,18.25688788250218,29.1775167661061,3821.8150634765625,3163.8651123046875,0.0,0.0,-0.4845901923637541,579.3228287094964
2017-09-21,3901.469970703125,3916.419921875,3613.6298828125,3631.0400390625,1411480064,0,0,44523359356.27846,39894901544,-105225376.26144235,2107.1245057628407,334.1630435715791,0.0,0.0,4158.732316080728,3381.7183512369775,0.3208715661573193,0.0,0.0,29.364072233543926,17.037747639961083,32.61248798492728,3821.8150634765625,3163.8651123046875,0.0,0.0,-7.038234374377883,531.5104958662685
2017-09-22,3628.02001953125,3758.27001953125,3553.530029296875,3630.699951171875,1194829952,0,0,44229232134.05977,38700071592,-99455184.36543031,2106.927149765457,321.2207382378587,0.0,0.0,4099.323990885416,3333.248014322915,0.3882799434380805,0.0,0.0,29.644270566197484,16.247680383197252,32.461397551305375,3821.8150634765625,3163.8651123046875,0.0,0.0,-0.009366128904286786,531.4513477791814
2017-09-23,3629.919921875,3819.2099609375,3594.580078125,3792.39990234375,928113984,0,0,44935801326.41254,39628185576,41223367.05554444,2200.7630551890957,311.56165269532283,0.0,0.0,4067.637638346353,3325.0476969401025,0.6293543439581442,0.0,0.0,29.62253168280367,16.81290199687616,30.775222646613965,3830.0899658203125,3163.8651123046875,0.0,0.0,4.453685331933954,559.5742038335221
2017-09-24,3796.14990234375,3796.14990234375,3666.89990234375,3682.840087890625,768014976,0,0,44357222346.08324,38860170600,19147854.041612122,2137.184530194198,293.3304874257905,0.0,0.0,4034.4379638671867,3419.346020507811,0.4283815943738742,0.0,0.0,29.60234557679513,16.288617123626832,29.815543960120834,3859.3800048828125,3234.3551025390625,0.0,0.0,-2.8889309480631398,540.5195605335344
2017-09-25,3681.580078125,3950.25,3681.580078125,3926.070068359375,1374210048,0,0,45484078281.73151,40234380648,68571088.81022488,2137.184530194198,290.8644308707115,0.0,0.0,4023.9656412760414,3512.5056803385405,0.8085958229511753,0.0,0.0,28.845393264905102,18.968380756770024,27.87002618322673,3924.93505859375,3234.7750244140625,0.0,0.0,6.604413296914613,582.8221195587502
2017-09-26,3928.409912109375,3969.889892578125,3869.89990234375,3892.35009765625,1043740032,0,0,44909028516.006165,39190640616,81794105.84484495,2118.8288211797035,271.77698680707783,0.0,0.0,4028.8752929687494,3561.6273437499985,0.7078099635519587,0.0,0.0,28.05029531602874,18.985545054866662,27.15972905343615,3960.830078125,3289.5399169921875,0.0,0.0,-0.858873380148717,576.9575421400929
2017-09-27,3892.93994140625,4210.0498046875,3884.820068359375,4200.669921875,1686880000,0,0,46498606609.37616,40877520616,124656294.80591011,2118.8288211797035,277.12226175918255,0.0,0.0,4092.8882486979164,3604.4283854166656,1.2206561506467601,1.0,0.0,26.260967437078815,23.481492085655738,24.93380827658163,3960.830078125,3367.5198974609375,0.0,0.0,7.92117400755914,630.5805270103051
2017-09-28,4197.1298828125,4279.31005859375,4109.7001953125,4174.72998046875,1712320000,0,0,46099321117.68308,39165200616,123046796.10367577,2118.8288211797035,266.3710219113893,0.0,0.0,4088.6425862630213,3663.888728841145,1.2026759562073255,1.0,0.0,24.44586507090262,24.24510702635535,23.836636121176667,3960.830078125,3409.0350341796875,0.0,0.0,-0.6175191550082948,626.069052313256
2017-09-29,4171.6201171875,4214.6298828125,4039.2900390625,4163.06982421875,1367049984,0,0,46662387525.92351,37798150632,-14392118.94296864,2112.91086355429,257.26790409525034,0.0,0.0,4101.292561848959,3686.510725911458,1.148939169985977,1.0,0.0,22.922193772761993,23.11282804796373,24.598790617284173,3960.830078125,3409.0350341796875,0.0,0.0,-0.2793032436720799,624.041117898846
2017-09-30,4166.10986328125,4358.43017578125,4160.85986328125,4338.7099609375,1207449984,0,0,47628797519.69155,39005600616,47124163.927641355,2202.0546849695,251.2981449357253,0.0,0.0,4139.114607747396,3719.5506917317703,1.4757209702053373,1.0,0.0,21.648503694773183,25.776760411941247,23.27953372676291,3960.830078125,3409.0350341796875,0.0,0.0,4.2190053046182285,654.5884510706154
2017-10-01,4341.0498046875,4403.740234375,4269.81005859375,4403.740234375,1208210048,0,0,48837007567.69155,40213810664,69051501.28724796,2202.0546849695,239.56134802027776,0.0,0.0,4186.101977539062,3800.3100341796867,1.5641337528741541,1.0,0.0,20.64402491068693,26.080225035390715,22.40242762219661,3960.830078125,3409.0350341796875,0.0,0.0,1.4988389180881967,665.8985164466606
2017-10-02,4395.81005859375,4470.22998046875,4377.4599609375,4409.31982421875,1431730048,0,0,48388671159.477776,41645540712,19923140.952655196,2202.0546849695,224.88221517137498,0.0,0.0,4252.055305989584,3888.657356770833,1.4327611605053372,1.0,0.0,19.97461451676901,27.32656531025154,21.79000794343547,3960.830078125,3453.8300170898438,0.0,0.0,0.12670115735247123,666.868918731144
2017-10-03,4408.4599609375,4432.47021484375,4258.89013671875,4317.47998046875,1288019968,0,0,47970162134.0602,40357520744,-25013600.530395128,2156.1890262604757,219.7520014667375,0.0,0.0,4307.038671875001,3953.85068359375,1.0295630342485906,1.0,0.0,18.78745961000754,25.89987834475892,24.21867850830042,3960.830078125,3569.905029296875,0.0,0.0,-2.082857388696502,650.8961327957354
2017-10-04,4319.3701171875,4352.31005859375,4210.419921875,4229.35986328125,1116770048,0,0,47151532038.03306,39240750696,-49620986.4862629,2112.1810330486933,211.96581499193877,0.0,0.0,4363.176017252605,4007.460001627604,0.6238118383951962,0.0,0.0,17.460863074961544,24.761823280047498,24.65552255677851,3960.830078125,3617.635009765625,0.0,0.0,-2.041008124788868,635.570281716649
2017-10-05,4229.8798828125,4362.64013671875,4164.0498046875,4328.41015625,1161769984,0,0,47912805548.16401,40402520680,4414924.382779114,2112.1810330486933,210.62826669586988,0.0,0.0,4399.408056640625,4057.7079589843743,0.792221597600922,0.0,0.0,16.41550359988469,23.223711967401613,24.57440571902943,3960.830078125,3622.4649658203125,0.0,0.0,2.3419689071315863,652.7971090045531
2017-10-06,4324.4599609375,4413.27001953125,4320.52978515625,4370.81005859375,1069939968,0,0,48003028146.39647,41472460648,37689126.21937092,2132.8713711406763,198.8394634637829,0.0,0.0,4444.432080078125,4104.181933593749,0.7836238360363034,0.0,0.0,15.294155125023597,24.1739846622764,23.829976300153202,3960.830078125,3712.9200439453125,0.0,0.0,0.9795721942507329,660.1713001634853
2017-10-07,4369.35009765625,4443.8798828125,4321.0498046875,4426.89013671875,906928000,0,0,48659065213.482925,42379388648,22117257.055477865,2160.2373722985094,191.2385249299046,0.0,0.0,4454.068115234375,4154.297900390624,0.909337295135239,0.0,0.0,14.40848375606045,24.204903748552763,22.8429822643567,3960.830078125,3712.9200439453125,0.0,0.0,1.2830591440306849,669.9247475405298
2017-10-08,4429.669921875,4624.14013671875,4405.64013671875,4610.47998046875,1313869952,0,0,49808654443.86736,43693258600,66124600.95895196,2160.2373722985094,193.96467243691413,0.0,0.0,4494.841129557291,4185.292887369791,1.3735729529402836,1.0,0.0,14.433245237512038,28.49025271852846,21.163735071842943,3960.830078125,3712.9200439453125,0.0,0.0,4.147151568709995,701.8546937860433
2017-10-09,4614.52001953125,4878.7099609375,4564.25,4772.02001953125,1968739968,0,0,50441486646.669815,45661998568,123468053.0197619,2160.2373722985094,206.01420128697274,0.0,0.0,4568.686149088541,4231.313883463541,1.6026988320039346,1.0,0.0,15.410113966412663,33.8564244962468,18.999060783462994,3960.830078125,3712.9200439453125,0.0,0.0,3.5037575208400673,729.9497379257809
2017-10-10,4776.2099609375,4922.169921875,4765.10009765625,4781.990234375,1597139968,0,0,49187836111.50869,47259138536,72316790.41399181,2164.75077136791,201.11976358015048,0.0,0.0,4618.344775390625,4289.072607421875,1.496991470593731,1.0,0.0,16.46096407581677,33.53376231338734,18.00826489089413,3960.830078125,3712.9200439453125,0.0,0.0,0.20893070026830607,731.6837577251043
2017-10-11,4789.25,4873.72998046875,4751.6298828125,4826.47998046875,1222279936,0,0,49464126190.25907,48481418472,14708524.89109188,2184.890756490024,193.21779698776044,0.0,0.0,4662.980078125,4336.073925781249,1.50014324041178,1.0,0.0,17.35070555159685,32.130999520879676,17.71644278642876,3960.830078125,3712.9200439453125,0.0,0.0,0.9303604548152045,739.4214145160997
2017-10-12,4829.580078125,5446.91015625,4822.0,5446.91015625,2791610112,0,0,52255736302.25907,51273028584,370225092.3539897,2184.890756490024,236.38703291398443,1.0,0.0,4798.154443359375,4364.820263671874,2.4971256441356062,1.0,0.0,19.68930275707435,43.29617091577424,14.397030879766987,4196.76513671875,3752.1900634765625,0.0,0.0,12.854713544693785,847.3266327849609
2017-10-13,5464.16015625,5840.2998046875,5436.85009765625,5647.2099609375,3615480064,0,0,52410500106.10362,54888508648,491805914.90908825,2184.890756490024,253.09330032571097,1.0,0.0,4951.658723958333,4472.350618489582,2.4511568426303487,1.0,0.0,22.50410966365209,49.54417447714053,12.737702883753975,4393.4599609375,3809.945068359375,0.0,0.0,3.6773106025563607,882.1627754932024
2017-10-14,5643.52978515625,5837.7001953125,5591.64013671875,5831.7900390625,1669030016,0,0,53999352719.58755,56557538664,187504979.4232933,2256.304305714705,252.38997615251486,1.0,0.0,5111.043733723958,4610.901643880207,2.4410830841365696,1.0,0.0,25.117858934045703,46.057614452070624,11.841315646416817,4393.4599609375,3809.945068359375,0.0,0.0,3.26851807178703,914.2649433045628
2017-10-15,5835.9599609375,5852.47998046875,5478.60986328125,5678.18994140625,1976039936,0,0,54133019800.40813,54581498728,2506790.7146550417,2256.304305714705,264.53799025601336,0.0,0.0,5267.044368489583,4731.846321614582,1.7682120204237093,1.0,0.0,26.9003758625601,41.30167291423141,13.740401959205537,4399.550048828125,3809.945068359375,0.0,0.0,-2.633841352782007,887.5508138010364
2017-10-16,5687.56982421875,5776.22998046875,5544.2099609375,5725.58984375,2008070016,0,0,55264536660.7235,56589568744,-35282963.972109474,2256.304305714705,261.286193183537,0.0,0.0,5412.3530110677075,4849.299007161457,1.5563175654718315,1.0,0.0,28.55557015332347,38.63536974678926,12.853365801085792,4399.550048828125,3821.8150634765625,0.0,0.0,0.8347713414463831,895.7946049768677
2017-10-17,5741.580078125,5800.35009765625,5472.72021484375,5605.509765625,1821570048,0,0,54919544184.427666,54767998696,-21440130.993406363,2208.98390647239,267.9205621464333,0.0,0.0,5555.724999999999,4951.711035156249,1.0824232029765721,1.0,0.0,29.66437745242442,35.18155059696184,13.654965160546082,4399.550048828125,3821.8150634765625,0.0,0.0,-2.097252534707461,874.9102773835103
2017-10-18,5603.81982421875,5603.81982421875,5151.43994140625,5590.68994140625,2399269888,0,0,57179541157.50869,52368728808,-44546104.10276517,2208.98390647239,286.535488353665,0.0,0.0,5669.302636718749,5018.512695312498,0.8792041943017278,0.0,0.0,29.02683703039974,31.04002457165248,20.37678858841494,4399.550048828125,3821.8150634765625,0.0,1.0,-0.2643795986161823,872.3328135052959
2017-10-19,5583.740234375,5744.35009765625,5531.06005859375,5708.52001953125,1780540032,0,0,58361863956.939705,54149268840,31183703.57200708,2255.540726651017,279.21094342454853,0.0,0.0,5751.483984375,5120.928027343749,0.9318633590490045,0.0,0.0,28.836226571244474,32.99851336370925,19.23155908573226,4399.550048828125,3830.0899658203125,0.0,0.0,2.1076124657229967,892.8258210910487
2017-10-20,5708.10986328125,6060.10986328125,5627.22998046875,6011.4501953125,2354429952,0,0,60186974879.4868,56503698792,162467827.5211202,2255.540726651017,294.5778373633437,0.0,0.0,5886.715983072916,5200.998014322915,1.18190308249755,1.0,0.0,29.429495258676692,37.36857904807642,17.127610689033283,4503.364990234375,3859.3800048828125,1.0,0.0,5.306632450176196,945.5114382867945
2017-10-21,5996.7900390625,6194.8798828125,5965.06982421875,6031.60009765625,2207099904,0,0,59257790842.31643,58710798696,132338966.96930854,2263.101119550855,288.1010594863843,0.0,0.0,6022.143977864583,5314.8840169270825,1.0133700765120832,1.0,0.0,30.263532005572607,38.62096660963798,16.119390215110894,4570.75,3924.93505859375,0.0,0.0,0.3351920366813088,949.0159093705239
2017-10-22,6036.66015625,6076.259765625,5792.33984375,6008.419921875,2034630016,0,0,60320111613.77339,56676168680,-421308.5097889686,2254.4037455683992,287.6829457252459,0.0,0.0,6060.084928385417,5421.023014322915,0.9191549279130351,0.0,0.0,30.230935893515316,35.81588241085058,19.367321838471334,4570.75,3960.830078125,0.0,0.0,-0.384312212446869,944.9844131203026
2017-10-23,6006.0,6075.58984375,5732.47021484375,5930.31982421875,2401840128,0,0,60688169160.35871,54274328552,-39039511.14277686,2254.4037455683992,293.22661404334633,0.0,0.0,6081.185921223959,5454.190022786457,0.759382641288128,0.0,0.0,29.9315818186754,32.722695174574184,19.201615626237864,4570.75,3960.830078125,0.0,0.0,-1.2998441965067942,931.4012438719578
2017-10-24,5935.52001953125,5935.52001953125,5504.18017578125,5526.64013671875,2735699968,0,0,58237366195.537544,51538628584,-217440575.8678539,2254.4037455683992,307.0379370140117,0.0,0.0,6089.887565104168,5425.835709635416,0.15180204114056234,0.0,0.0,28.694942461004455,29.297256450392332,22.731890484427847,4570.75,3960.830078125,0.0,0.0,-6.807047502757236,861.1932712575646
2017-10-25,5524.60009765625,5754.330078125,5397.8798828125,5750.7998046875,1966989952,0,0,60165394113.173744,53505618536,-106439588.55270903,2345.8420123223027,311.97916284386054,0.0,0.0,6084.603238932293,5424.035367838541,0.49467201047473097,0.0,0.0,27.138869463336967,26.800511486016266,23.33611075121699,4570.75,3960.830078125,0.0,0.0,4.05598451180933,900.1791214683248
